courseId,rating,feedbackTopic,feedback
A70,5,高度推薦,感謝Adam用心的分享，讓沒有投資基礎的我對於投資感到非常雀躍！
A70,5,很實用,對於完全沒基礎的投資新手來說很實用！
A70,5,課程標題充分表達老師授課的初衷;真的很誠懇的在教導理財正念!讚!,"Adam老師的影片深入淺出，專用術語都有中英文字幕，幫助我充分了解理財內容和學到相關英文術語。更不可思議的是:學了這個短期課程，竟能把我常年的理財障礙鏟除了。
非常感謝Adam老師和整體工作團隊，你們太棒啦！"
A70,5,學到基本概念,"循序漸進的教學方式，還提到一些新趨勢，很棒！
期待時間發酵產生複利的力量，我會加油的，謝謝Adam老師！"
A70,5,很棒,很棒的課程，謝謝分享很多投資的觀念，對新手很有幫助!
A70,5,投資新手開始嘗試投資股票,"很感謝Adam的分享及教學，讓我開始嘗試「股票」這種投資理財方式。
我覺得有很多觀念在不論是投資美股還是台股都是很受用的，真的十分感謝。"
A70,5,Easy to understand,Highly recommended
A70,5,謝謝分享,感謝你
A70,5,Adam 個人理財術：從培養財務認知開始！,對於新手的我，課程內容非常適合，講義簡單易明。
A70,5,推薦給被動型小白投資者,Adam以淺顯易懂的文字說明被動型投資法則和策略，並將被動型投資原理分割為兩大單元，再輔以投資心理學、提點投資陷阱和注意之處，對於初入投資界或穩健投資者而言，是建構被動型投資框架和重要觀念的優質課程，值得個人理財參考。
A70,5,心得,ADAM的課程淺顯易懂，不管投資新手或是老鳥都適合學習喔。
A70,5,超優質,"內容
對初學者很有幫助
謝謝老師給我的理財觀念"
A70,5,非常推薦!,一直都很喜歡看兩位的影片，沒有想到Adam會開投資的課程，學習到了很多原本不知道的知識，也讓我終於有動力著手研究美股!
A70,5,很慶幸上了這門課！推薦給初步入門投資朋友們,"以前的我，採取台灣人最傳統的理財法，乖乖存銀行or郵局，領取微薄利息
殊不知通貨膨脹正默默吃掉自己的老本…
今年初開始想學習不同的理財方法，因為擔心風險過高也沒時間管理投資，所以選擇了ETF
Adam理財觀念及投資方法，正好符合我所需，獲益良多！
之後我會運用課程所學，逐步多元化自己的理財佈局，期望早日達財務自由！
謝謝Adam、推薦大家
"
A70,5,非常推薦給剛要開始學習投資的朋友們。,課程內容分享許多在開始投資時需要有的觀念以及心態，提醒初學者什麼事情不能做，以免掉入投資陷阱。
A70,5,很有幫助👍🏻,很適合入門的投資者，也能再加深觀念，原本對於投資不瞭解而猶豫不前，有了更多的信心和動力
A70,5,非常適合剛要踏入投資的朋友們,課程內容分享許多在開始投資時需要有的觀念以及心態，非常推薦給剛要開始學習投資的朋友們。除此之外也可以當作是英文練習(哈)。
A70,5,改變我對投資的思維,"還沒加入這課程的朋友不要猶豫了，這課程分享的觀念及策略是很值得一看再看
而且會讓你對投資的觀念跟以往不一樣，我自己看了受益良多，大推！"
A70,5,很棒的課程,當初看完課程介紹我就立刻決定要上這堂課了，雖然花了幾天才看完，課程中分享了很多重要觀念，很感謝Adam願意分享他的理財知識和經驗。
A70,5,學到一些知識,"跟想像中的課程不太一樣
但還是有吸收到許多東西
有學到東西就給讚"
A70,5,很值得很有意義的課程！！,對新手幫助真的很大
A70,5,非常值得的課程！投資其實並不可怕！,謝謝 Adam 老師 的用心教導！一直以來覺得投資是很可怕的，擔心很多問題又害怕虧錢。但是 Adam 老師教得非常仔細，還有一些計算的方程式提供給我們參考，真的獲益良多！
A70,5,投資最重要的事,課程內容淺顯易懂，沒有太複雜的投資方法，可以穩定累積財富的方式，值得大家學習，推推
A70,5,課程輕鬆易懂,對於新手的我來說真的是收穫滿滿
A70,5,適合投資新手的課程,過去因為家庭理財觀念極度保守，只有買保險跟存錢，所以一直沒辦法跨出投資的第一步，總覺得買股票就是虧錢套牢等等，畢業出來工作之後跟朋友聊天才發現原來股票不只有短線買賣，也能有長期持股存股等操作，才開始有想要規劃投資，卻又擔心沒有投資觀念會血本無歸，Adam的課對我來說開得正是時候，能夠幫我快速建立投資應有的觀念和心態，減少未知的恐懼
A70,5,value back of my money!,"I have attended a lot of online courses and I can say this is the best I ever had. In Chinese we call it 快 狠 準 (not really fast in fact I need to speed up 1.5X to watch the video haha)
I have little experience in trading on stock but I believe I have learnt a lot about ETF. Now my portfolio is about 98% stock and 2% ETF

Again thank you very much Adam and Hailey, big fan from Singapore"
A70,5,非常棒的課程,這樣的理財心態讓人可以很安心的學習，感覺不會需要很汲汲營營的一直擔心錢，又可以很輕鬆自在的開心的與錢共處，感謝Adam老師的分享，我很享受這次的學習
A70,5,適合任何人看的課程！,"課程不會太短也不會太長，剛剛好吸收關於ETF的資訊
我覺得更重要的是：心法以及在投資上的建議，這是我在其他地方比較少看到很實際的建議和心得
推推～"
A70,5,適合理財新手的一門課程,"Adam的理財課程非常適合剛開始理財,但不知道該如何開始的新手。或是知道應該需要理財，卻覺得常聽聞理財風險巨大可能容易血本無歸所以遲遲不敢開始的朋友們。他會先從一些理財前需要知道的一些概念開始聊，就像一個朋友跟你聊天一般輕鬆地知道很多必須具備的概念。比起「怎樣讓你快速致富」Adam更著重在先有一個正確的理財概念再開始理財，提供的方式也是屬於比較被動型管理的方式、適合一般上班族嘗試。"
A70,5,課程評價,"清楚明瞭,收穫很大!"
A70,5,收穫滿滿,"簡單易懂的課程 
讓想學習投資初學者有個基本概念
謝謝Adam 老師 "
A70,5,收獲良多！,謝謝Adam 的課程分享，也讓我有了方向，知道怎麼實際自己操作，分配投資理財！
A70,5,很棒的課程,"課程說明淺顯易懂
對投資入門者很有幫助"
A70,5,上課心得,太棒嘞 港動
A70,5,給予初學的我想當的幫助,"本身是工學院畢業的學生，家裡也缺乏相關經驗傳承，這課程對我來說相當有幫助，半年前開始接觸並開戶去了解股市，知道有這課程就相當期待，還好是夠基礎的概念，讓我在理財的路上，少去一些惶恐。
若是劈頭就說很多的計算，解釋圖表，而忽略掉這些基礎核心的話，會讓我對這些失去信心，當然對於更多期待能知道如何加速累積財富的人來說，沒有效果。
很高興能參與這個課程，也很高興我投入的跟正確的觀念是相去不遠，希望以後會更好。"
A70,5,很棒,很棒
A70,4,對完全沒有開戶的投資者 會很有幫助,需要多一點細節 比較像是理財概念 而不是基本操作 我本身已經有fidelity 的戶頭 但是裡面很多東西看不懂 像是Equity StyleMap九宮格Morningstar® Snapshot* 如果可以講解這些應該會幫助怎樣做選擇在比較深度的課程
A70,5,推薦給新手的個人投資理財及英文課程,讓人有機會可以認識到投資理財的重要性，也可以從中學習英文，非常一石二鳥
A70,5,非常適合新手的個人投資理財課程,謝謝Adam精心佈置了這堂課，讓一般人有機會可以認識到投資理財的重要性，有機會能從零學起，很完整的一堂課！很推薦給新手，尤其是高中生，我認為會對他們未來的人生有很大的幫助👍 謝謝Adam❤
A70,5,"淺顯易懂,非常棒的課程!!!",對於理財投資新手來說非常實用易懂!
A70,5,Adam個人理財術,"簡潔易明
對於初學者來說
大大提高了各種認知及要注意的地方
"
A70,5,很感謝剛畢業的我可以學習到學校沒有教的重要課程!,"I'm really thankful for this course, it covers so many foundational knowledge that I just never had the opportunity to learn in school, and I am just so excited to start my investment journey towards financial freedom and building responsible, passive income through realizing everything I have learned in this course.
Many thanks to Adam, this was so so helpful and this is actually my first class on Hahow! So much gratitude about the fact that there was even a discount for this class :D Feeling so spoiled.
I am inspired to conduct more research on my own and to share what I have learned from you with my friends and family members.

PS. Very intrigued by the bitcoin and cryptocurrency video portion, would definitely want to see more course material/videos on this subject in the future!

謝謝老師~也很推薦其他跟我一樣剛畢業的社會新鮮人來好好規劃自己沒有多少的財務XD很開心，不論數目，今天就可以開始實踐。"
A70,5,適合新手村的投資理財課,"短短兩個多小時一下子就過去了
第一次上線上課程中間完全不想停下來繼續聽下去

很多東西雖然是老生常談
比如不要被情緒控制以及注意資產的配置等
但是事實上很難做到

我是一個想要投資美股確不知從何下手的菜鳥
感謝adam開了這堂課可以了解如何投資美股
期待你再開類似的課程喔"
A70,5,Adam 個人理財術，適合投資初學者的好課,講師Adam的投資理財課，清楚講述股票、基金與ETF的不同，說了不少常見的投資名詞，讓學習的人一聽就懂。而且又結合英文，也可順便學理財相關的英文。此外，又提醒大家投資應注意的原則與應有的心態。整體而言，這是個適合投資初學者的好課。期待未來Adam能再開設深入探討投資理財的相關課程。
A70,5,An excellent course for beginner investors,The basic financial managing concepts in the course are very useful and easy to understand! The course is definitely a great start for beginner investors to understand how to manage their finance.
A70,5,推推推,對於新手淺顯易懂，也學習到理財規劃的重要性。
A70,5,課程非常用心,內容非常實用，有清楚的方向帶領新手們避雷，加上優質的投資策略搭配，讓已經有在買賣的人也受益良多
A70,5,Excellent course!,"Easy to understand concept, able to follow alone with the powerpoint. Also, has easy to understand steps on applying to actual investment. "
A70,5,值得推薦的好課程,課程內容深入淺出，條理分明。對投資初學者而言，聽完老師的講解，能理解關於投資應有的態度與入門方式；對於已有投資經驗者而言，參與此課程，也能檢視過往的理財經驗和途徑，獲取修正的參考。是值得推薦的好課程。
A70,5,淺顯易懂的教材，適合所有的投資新手們,淺顯易懂的介紹一些投資理財的專有名詞和觀念，也能順便學英文，也用實例來讓學生加深印象，適合所有的投資新手們。謝謝老師!
A70,5,很實用及真誠的課程,學習了很多投資相關的英文以及在口語上的用法。感謝團隊及Adam。
A70,5,👍,👍
A70,5,獲益良多的課程,經過Adam很清楚的講解，學習到很重要的理財投資概念，很有價值的課程，謝謝Adam。
A71,5,內容既豐富紮實又好理解的課程,"課程內容很豐富，除了透視還有教上色，我覺得真的非常值得 😆
雖然是美術相關科系畢業的，但是自己的基礎比較薄弱，老師的課程非常詳細，講解的每個步驟也都很好懂，即使是新手我也覺得沒問題！
內容非常紮實，而且有理解得比較慢的地方還可以無限回放，新手和想繼續自修的人都很適合上
"
A71,5,課程評價,收穫滿滿，學了很多新知識和被我還給學校老師的東西，手刀馬上平板來練習^_^
A71,5,課程評價,"整體課程內容對於平板繪圖使用者來說是非常的詳細, 值得推薦的一堂課程!"
A71,5,課程內容豐富紮實,"之前上完老師的另一堂課程，而這堂課一樣的豐富，學到了好用的上色技巧、光影的變化⋯⋯等等
真的很棒 收穫滿滿"
A71,5,課程內容豐富，教學淺顯易懂,"課程的內容比預期的還要豐富許多，老師也講得清楚易懂，
原本都憑感覺去畫透視，上完這堂課終於能夠使用正確的方式畫透視了XD
而除了透視以外還學到超好用的灰階上色，總之很喜歡這堂課，謝謝老師～"
A71,5,清晰易懂!很多收穫~,"每次作業都有收穫，
也會讚嘆老師教完後自己可以畫出美麗的畫面~
透視跟上色課程步驟原理都很清晰易懂，超級喜歡這門課!"
A71,5,電繪啟蒙！,雖然之前自己也有用iPad寫寫畫畫，但是真正進入電繪這個領域其實是看了諾米老師的YouTube之後的事情了。而且這門課比較重要的一個透視觀念，是繪畫及其重要的一點，感謝老師在我開始學習繪畫之初就令我深刻的感受到這一點，並且在之後的練習中都將這一觀念貫徹始終，對我的練習帶來了很大的幫助。並且再次感謝老師的傾囊相授！
A71,5,易懂好學的透視課程,"諾米老師利用procreate
詳細介紹了如何用簡單的方式畫出不同透視的方法
手把手教學，一筆一筆帶著我學習
收穫良多!"
A71,5,邏輯清晰易懂,諾米老師真的很會教，講解的都是重點而且很清晰，獲益良多，謝謝老師！
A71,5,學到的比想像多,"自己算是完全的繪畫跟電繪新手，沒上過相關課程。
但跟了老師上課後，透視感，空間感甚至於上色都改善了不少。
而且連procreate的圖層屬性有什麼分別等等都教得很詳細，也讓我更懂如何使用這軟件。
課程中有不懂的地方，老師也很詳細的解釋了。
當初也沒想到自己能畫到這個程度，謝謝老師的表達超清晰和耐心解答！！
上完這課，覺得很值！
再次謝謝老師
"
A71,5,完整詳細,獲益良多!
A71,5,學習到很多很多,"我在此課程學習到非常多的繪畫技巧, 課程內容非常的豐富, 我學習到上色,遠近感, 方向角度等..對我的繪畫能力加強很多. 
"
A71,5,老師的講解清楚又明瞭,"老師的講解清楚又明瞭
針對沒有透視概念的同學可以很容易的入手
但更重要的就是要勤加練習~"
A71,5,透視的第一門課，物超所值,從YT就一直有在看諾米學畫畫，因為對於空間透視完全是0，很需要一個老師。有看過YT上其他影片，不過有些太難就棄課了。諾米的教學一步一步指導，有跟著畫對於空間的能力會變得很有概念。很推薦初學者來選擇這堂課！！
A71,5,豐富的課程,讓初學者一步一步的了解並畫出透視，超豐富的教學，還可以重複播放，邊看邊畫，真的太棒了！
A71,5,簡單易懂的透視教學,可以邊學Procreate繪圖，還能學到透視學！CP值超高的教學課程。
A71,5,非常紮實的透視課程,"以前也曾經上過其他老師的透視線上課，但諾米老師的procreate更為直覺方便
尤其隨著現在使用ipad 作畫的時間越來越長，上了這堂課讓我更清楚瞭解如何去使用
也讓畫圖更方便了！
而且若有不能理解的地方隨時都能夠反覆觀看影片複習，覺得既基礎又適合有一定畫圖底子的人來學習，真的是很棒的一堂課！"
A71,5,繪畫新手也適合的課程,"本身自己繪畫零基礎，因為諾米強大的透視圖教學加上與曲奇放克的插畫入門課程合購有優惠，所以手邊毫無工具下就先入手（感謝Ｈahow無限觀看功能）。

諾米井然有序的將繪畫步驟一步一步講解清楚，細心且深入淺出的教學，讓無基礎的我能有個概念，甚至在手繪練習上面也有一定的幫助。每當看完一幅又一幅完成的教學作品，總會忍不住拿出紙筆練習，揮灑自由奔放的創意。

影片內容物超所值，不只能在課堂中收穫滿滿，也能體會繪圖帶來滿滿的樂趣。想必未來有工具後，體驗又會更加強烈！
期待有一天也能順利在Procreate完成一幅又一幅使用場景透視學的畫！"
A71,5,簡單 易懂 好上手！,簡單 易懂 好上手！
A71,5,上課證明,上課證明
A71,5,諾米透視課,"老師以非常淺顯易懂的方式
一路從三視圖、等角圖再一一帶我們描繪各種透視角度
後面也有帶到灰階上色以及各種進階的上色技巧
是個非常實用的課程
非常推薦購入並反覆觀看練習！"
A71,5,procreate透視場景,"諾米老師從基礎開始講解透視的原理，包含視線、角度的分析，分解各個步驟所產生的視圖練習，更能掌握場景的比例關係。
透過等角圖、三視圖的描繪，產生準確的透視圖，增加變形的角度，能生成各式各樣的透視圖。
後半課程講解上色的技巧與變化，色彩的明暗對比、冷暖對比，並結合時間與氣候的改變，使同一張圖呈現出不同的畫面。最後結合照片的練習，激發以小物件來做出創意的作品。
謝謝老師帶來這麼棒的一堂課程。"
A71,5,收穫很多的課程!,"之前有買過老師的透視畫建築，從中了解需多透視的觀念及技巧。
後來發現老師在youtube也有一些關於procreate的教學影片，自己就試著慢慢跟著畫，發現procreate有很多我不知道的強大功能，再看一下老師開的課程內容，就決定購買了。
上完課後果然沒有失望!
從平面圖到透視圖、從室內到建築外部，一步一步慢慢的累積知識及繪畫技巧，覺得老師講解得很清楚，也會衍伸出其他的畫法讓我們練習。
是真的很有收穫的一個課程!"
A71,5,讚到不行,"老師用很間單的方式讓初學者也能一步步畫出各種透視圖，在上課的時候一直有""噢 太酷了吧 還能這樣喔""的感覺XD
第一章關於透視的觀念講解的很仔細，以及很多的示範圖，整個淺顯易懂，很棒~
後面教的構圖跟上色也是一步一步講解 實作，真的很讚"
A71,5,紥實的課程內容!,"按照諾米老師的課程, 一堂一堂上，從基礎透視觀念的建立到構圖再到上色(顛覆電繪上色技巧), 時間變換的技巧，真的是含金量超高。
無論程度如何都會有滿滿的收穫。
在每個單元裡，諾米老師針對不同的內容，講解非常地仔細，讓原本有所疑惑的某些觀念，能解惑、了解，真的是很值得上的課程。
"
A71,5,課程規畫循序漸進講解清晰易懂,從小就愛隨手塗塗畫畫的我，除了生硬講求精準的工程圖外，從來沒有用非紙筆的方式畫圖過。一年前因工作需求入手了Ipad Pro和Apple Pencil，發現他們在繪圖上功能強大，Youtube上也有好多影片在解說如何利用他們＂想畫就畫，還不用帶一堆繪圖工具在身邊＂。在網路上看了一堆教學影片後，我覺得諾米老師的影片講解很淺顯易懂，講解的節奏也很適當，於是早鳥期間就先訂購了本課程。果然開課後如我預期，課程內容循序漸進的帶我好好複習了一遍透視學，也幫助我一步步扎實的熟悉電繪的軟體操作和感覺，真正幫我實現了＂想畫就畫，還不用帶一堆繪圖工具在身邊＂。學習新知，自己摸索不是不可以，但若有好的老師和課程，學習可以事半功倍更有效率。諾米老師的課程對我非常有幫助，非常開心我選擇了這門課。
A71,5,課程非常有幫助,對於完全沒有基礎的新手來說也不會太難理解。
A71,5,清楚易懂的透視觀念,目前還是畫畫新手，經過諾米的講解，讓完全沒有透視觀念的我對於透視有了清楚的認識，目前只看過一次卻印象相當深刻，相信開始實際練習以後一定會快速上手！推薦～
A71,5,ＣＰ值超高的課！,"從諾米老師的「基礎透視入門手冊」出書就有買了！
看到線上課程更馬上預訂，等待果然有價值！老師課程真是毫不藏私，各項細節都再三提醒，從書本自己學絕對學不到的心得、技法，這堂課多到要慢慢吸收才行～乾貨實在太多，真可以看到諾米老師備課的用心！非常謝謝老師！！！"
A71,5,收穫滿滿的課程,"每次看到其他人的作品都覺得很厲害！
在多方評估後購買了老師手繪轉電繪的課程，
真的是收穫滿滿～
因此老師推出場景透視的課程後就馬上購買了，
這門課可以學到更多的觀念和技巧，
跟著課程一步一步的拆解和練習，
讓自己作品越來越完整很有成就感，
感謝深入淺出的示範教學，
之後還要再多看幾次複習🙂"
A71,5,不只單純展現自己的技術，同時將技術傳授給學生,從前一堂「手繪轉電繪，我選procreate」開始上諾米的課，可以感受到諾米從課綱的準備到授課，是深入淺出，循序漸進的讓人進入課堂中。只要按照步驟，搭配練習，都可以畫出一樣的作品。之前曾經聽聞朋友說實體課很厲害，如果有機會，也想試試看實體課程！
A71,5,滿滿滿滿的精華！,"謝謝老師這麼用心的課程！
每堂課都是滿滿的精華，技巧塞的紮紮實實。課程能反覆觀看，要不然實在是一次無法吸收。
不多說，我要再來二刷了！
再次謝謝老師。"
A71,5,講解易懂 ,講解易懂 可以深入了解透視繪圖的概念
A71,5,透視寶典！,內容超多超紮實，本來以為自己的透視觀念還不錯，上完課才發現很多不知道的觀念。課程內容從最基礎的透視觀念到一點透視、兩點透視、三點透視都有詳細解說，甚至還有等角和魚眼透視的教學，覺得收穫滿滿。除此之外還有線稿、上色方法的內容，時間變化和後面從日常用品發想的課程也讓我獲益良多，是一門紮實又滿滿乾貨的課程！
A71,5,物超所值的課程,透過課程把苦惱的透視變得能夠更了解一些，也透過課程更了解Procreate使用方法，非常推薦想學習透視與Procreate的同學。
A71,5,充實的課程,"還在初學繪畫階段，有很多不懂的地方，經過老師一步步講解逐漸有些概念。
內容豐富光看一次還吸收不完，要繼續重刷，練習畫！"
A71,5,扎實又實用，收穫滿滿!!,過去對於場景跟透視都很苦惱，但課程講解簡單易懂，收穫滿滿。雖然我目前沒有平板，但我還是學到許多東西，對於目前電腦繪圖也有幫助。日後有平板，就更能運用到這門課的所學。覺得課程非常超值!推薦!!
A71,5,含金量超高的一門課,原本我是個以為買了台IPAD畫畫自然就會，就是買前生產力，買後愛奇藝的那種！想學畫畫卻不知道從哪裡入門的人，無意間在HAHOW看到線上教學課程，結果就開啟了踏上繪畫學習的路！ 上課過程老師有趣豐富且詳細的教學，各種眉角都講解得很清楚且容易理解，且課程可以重複觀看，非常方便且適合金魚腦的我～！
A71,5,優秀的課程,"從諾米老師上一堂開的procreate繪圖追到透視這堂課，真的覺得老師很用心的在準備教材內容。
上課方式也很清楚明瞭，看完真的收穫很大!
procreate在透視上的輔助功能對於畫建築真的很有幫助，感覺以後畫場景都容易多了。"
A71,5,收穫良多，很超值,"一直以來都有在畫畫，但都只是畫很平面的圖、也沒有什麼背景和角度。直到最近想開始挑戰畫不一樣的（特別是想畫街景、建築物這類的）才決定購入這門課程。
本來對學透視有點排斥，怕覺得枯燥繁複又難懂，但現在有Procreate之後就簡單許多，懂得運用內建的功能就很能畫出自己想像不出來的透視圖，加上老師的範例和解說對初學者來說算好懂，也有講到上色部分（本來以為只有透視，意外發現有上色覺得很超值）
現在覺得好險當初沒有逃避透視而放棄這門課程。"
A71,5,本來對透視的概念很模糊，上完課後理解了許多講解得非常清楚,本來對透視的概念很模糊，上完課後理解了許多講解得非常清楚
A71,5,含金量高的課程,謝謝老師鉅細靡遺的教學，能夠運用老師教授的技巧來畫畫，把畫畫得更好是一件很有成就感的事情
A71,5,講解的很清楚,能更有概念的畫出場景透視～
A71,5,很適合學習透視上手的課程,一直以來都很喜歡建築景觀的圖面 但卻沒有門路可以好好學習 很感謝老師的課 可以讓我簡單就上手 不像以前會覺得很困難的不知從何開始 很讚
A71,5,畫了啦！哪次不畫！,"記得小時候很喜歡畫畫，從一開始各種卡通、漫畫的臨摹，到後來開始創造角色、小場景，雖然停留在一些插畫等級的繪畫，但熱情及創意源源不絕，甚至電腦從小畫家到PhotoImpact（明明超難電繪），小朋友存錢只能買一塊便宜的繪圖板也是超愛惜使用覺得自己超棒哈哈哈，幻想著創造自己的繪圖之路。
但隨著年紀增長，成長過程中錯失了走這條路的機會；讀大學走了完全不同的科系，入社會也持續做著不相關的工作。翻看剛出社會時的筆記本，偶爾還會出現一些簡單插畫、跟同事開玩笑的搞笑繪畫，到現在僅剩滿滿的會議紀錄、代辦事項…，我仍舊不時會嘗試打開筆記本空白頁（噢是啦是上班時間），但什麼都畫不出來了，是少了創意？還是少了無慮的去做自己喜歡事情的機會？我不願意去深究，但我知道在上過老師的課的之後，讓我又有了繪畫的慾望，不敢說自己能夠創作出什麼，但至少我覺得我可以從街頭速寫、建築描繪等開始練習起，希望有一天我能夠回到那個提筆即畫、放空即創造的快樂狀態。
謝謝老師跟Hahow開了這門課程，以及老師對於透視的詳細介紹，讓小時候只會一點透視的我，更多的瞭解了透視的療癒世界（對不知道為什麼我覺得超療癒），因此重新起了提筆畫畫的熱情，金柑蝦！"
A71,5,收穫滿滿,"從小就很喜歡畫畫，所以媽媽會帶我去美術班，畫一些創意類的物品，例如:造型鞋子、藍染衣服、用蛋殼拼出一幅畫並著色等。但慢慢長大後開始學素描靜物、水彩靜物畫、水彩風景畫等。有一陣子覺得畫畫很無聊，因為那一陣子只使用鉛筆跟水彩創作，突然有點不太喜歡畫畫。後來在網路上看到別人畫的漫畫，開始想要學習如何畫漫畫，創作人物角色、劇情發展、發展個人風格等。

當時想要嘗試不一樣的畫畫工具，決定買了一台初階的電繪板，但是不管怎麼練習，我手眼還是很不協調，無法一邊看者電腦螢幕，一邊在電繪板上畫畫，而且不熟悉電腦軟體，總覺得電繪很難入門。還是喜歡有真正紙筆的感覺，所以電繪板就被我冷凍在櫃子裡，放了很久都沒被拿出來。

之後在FB上認識諾米，讓我再次想學電繪，所以靠著自己打工的錢買了一台iPad，因為還是學生且金錢能力有限所以沒又買iPad Pro，但我依然還記得當時拿到平板畫圖的感覺，真的很像紙筆畫畫，搭上Procreate讓我更加喜歡電繪，以及更想學習Procreate，讓自己的電繪能力更加進步。

「場景透視學，我選Procreate」讓我深深地讓我體驗到電繪不再是那麼困難，透過課程一步一步的解說，讓我更加了解有關Procreate的繪圖輔助的小技巧、介面設定、三視圖、視平線、消失點圖層屬性等。從打草稿到上色，細節處理到小撇步，諾米老師都很細心的解說每一個步驟。

在Hahow上課可以重複觀看，如果看不懂的地方可以再看一次；如果跟不上的地方可以暫停影片並慢慢畫，這是跟傳統的教學模式很不一樣的地方。當學到變化天氣的單元時，總覺得自己的能力好像更加進步，也越來越喜歡電繪，帶著iPad出門真的很方便，記錄生活的小細節，到哪裡都可以畫畫。現在我的iPad裡累積了很多作品，有各種不同的類型，例如:角色設計，場景變化、天馬行空的卡通等等。謝謝諾米老師的教學課程，讓我使用Procreate更上手，提升繪畫能力，也讓我更加喜歡畫畫。"
A71,5,非常紮實實用的課程！,完全不藏私的硬核內容，每個章節、步驟都有很詳細的說明和示範，認真上完真的是獲益良多！
A71,5,收穫良多,透視觀念講解清楚，一步一步帶你畫出好看的透視。
A71,5,扎實的透視基礎,"扎實的透視基礎，手把手的仔細引導教學，對透視初學者是個很好的教學。
變化時間及變化天氣的上色教學也很仔細有趣，謝謝諾米老師的課程，讓我受益良多！"
A71,5,很適合一直學不會透視，對於畫建築物有障礙的人,"我一直以來對於畫透視都蠻有障礙的，
一直搞不懂兩點透視、甚至是三點透視到底該怎麼畫，
或是點抓出來了，但是卻不知道為什麼怎麼畫怎麼怪
才知道原來是視平線的重要，很簡單一條線但是真的會讓不知道怎麼畫透視的人覺得好上手

除此之外，諾米老師從三視圖、等角圖(剛剛都還點回課程去看正確名稱是什麼 哈哈哈)
一步一步的剖析每個面的觀察以及畫法，慢慢從平面建構到有空間感
甚至從線稿一步一步的畫出各種建築物的材質
這堂課真的對我幫助很大，降低我很多畫透視的恐懼

最棒的是還有課程裡有教各種時間、天氣變化的光影畫法
我認為這樣的組合技，即便是原價購買都會相當的值得

真心推薦給大家!
"
A71,5,豐富的透視課程,這門課真的非常值得購買，諾米老師把關於場景透視的各種眉角都講解得很清楚且容易理解，會讓人想一直重複觀看XD 值得推薦！！！
A71,5,諾米老師的課都推推,"買了procreate之後 一開始只是想畫什麼就畫什麼 但自從發現諾米老師的課 可以把軟體使用學的更透徹之外 更是讓我在電繪中開始一點一滴的累積繪畫的基礎
每一次上課都要多次暫停 自己邊實戰練習 看不懂的就一直重播 一陣子之後再回去看 還是覺得可以觀察到新東西 覺得買諾米老師的課真的是cp值非常高！"
A71,5,真好ê課程。,Hō͘我對3D畫圖ê概念有真chē了解。
A71,5,講解清晰,對第一次接觸電繪的人來說，老師講解的很清晰好理解～收穫很大🤩
A71,5,很實用,"不知不覺就看完全部課程了
只好默默再回去刷一遍🤪"
A71,5,真的是目前Procreate課程首選!!!,對於繪圖新手沒有特別學習過透視，也能從課程中清楚理解相關概念空間透視跟立體感的呈現真的非常神奇與有趣
A71,5,講解算清楚,如題，如果想用Procreate來學透視的人，我會推薦對方考慮這堂課。課程內容不少，老師講解算清楚。這堂課會教學生先用三視圖來建立空間比例概念，再將之立體化，我覺得對於透視初學者來說，是一個不錯的切入點。
A71,5,透視和上色的基本概念都教得不錯,因為我有自學電繪，所以有些概念我已經知道。但在於新手的角度，因為基本概念教得蠻好，我覺得很精華。對我而言，灰階上色的部分很棒，圖層屬性方面講得很清晰。
A71,5,超仔細的課程,"諾米總是用非常淺顯易懂的方式，把整串教學串起來。
不管是初學者或是有點基礎的人，我相信從這堂課裡都可以學習到很多養份。
原本對透視有點弱的我，覺得自己受益良多。"
A71,5,課程內容質量超高！,"這堂課，即使是透視初學者的我也能聽得懂，
從平面→等角透視→二點透視→三點透視→魚眼透視→場景→上色
仰視、俯視，不同視角的透，視循序漸進的教學，很好理解，
上色也由灰階→彩色→改變顏色堆疊，變成不同氛圍的場景，
有故事的想像加入構圖中，整張畫更有奇幻的色彩，
諾米老師也常在youtube分享繪畫的過程，
這個課程真的習到很多~"
