courseId,rating,feedbackTopic,feedback
A147,5,還好，有參加這門課,"我也上過其它 android 線上課..
很大的差別是...
Hank老師從頭打keyin每一行程式碼，能從頭跟到尾
不會突然畫面冒出長長一頁程式碼，讓你不知從何看起、讀起
然後，課程中也處處提醒 android studio 的 hot key用法 ，省下太多的keyin時間."
A147,5,在思考轉換人生跑道的時候遇見Tom老師,在思考轉換人生跑道的時候遇見Tom老師，買了電子書也幸運地在預購時期買了課程。人生一大幸。深入淺出、循序漸進、按部就班的授課模式讓門外漢也能入門。實在感謝！
A147,5,很舒壓,有一種回到初戀的感覺~
A147,5,上完安卓課程的心得,"Hank 將大部份講師不會提到的部份，如 Android Studio 的好用快速鍵、SDK Manager 的細項說明、IntentService 的優勢、查閱最新版本的 google-services gradle、查閱最新版本的 Firebase gradle、Debug 除錯 等的觀念與實作方式，都在課程中明確講解。

雖然，我之前已經有實作安卓應用程式的基本觀念，但在這次的課程中，還是獲益良多，有些觀念得以澄清。謝謝 Hank。"
A147,5,值得一看再看的課程,"課程內容簡潔流暢, 錯誤示範來除錯, 最後一課的 Kotlin 的使用介紹真是不夠多啊, 程式碼更簡化了！！
學無止盡～"
A147,5,"很棒的課程 , 值得 .","內容介紹很詳細 , 看書本無法清楚了解內容 , 經過老師解釋之後能很快速的理解使用時機跟方法 ; 快速鍵還有密技提升寫程式的效率及正確性 ;  後面的章節介紹了 AsyncTask , Fragment , Service , Broadcast Receiver , Google Maps .. 等 , 都是學習過程有用到 , 但不是那麼清楚使用時機 , 這裡都清楚的說明 , 並有具體實驗實作 , 讓學習即使脫離內容說明也有機會自己嘗試去實驗理解 ;"
A147,5,不錯的課程,交代很清楚
A147,5,想叫公司的人都來上課,不拖拖拉拉、不講廢話的老師，課程內容非常充實，能快速上手。
A147,5,療癒～,舒服～
A149,5,動力練課程,了解人體中最基本的動力練，並且學習放鬆的方法與訓練加強的動作，收穫很多。
A149,5,照做就超有感：辦公室人生超實用保養,"工作忙起來幾乎 8 小時都固定姿勢，常常因此身體痛，
自己試過拉筋、看物理治療，但療程結束後沒多久還是會故態復萌，
因此開始想學能在家做的自主放鬆。

實驗這堂課所學之後，真心想讚嘆各章「解除緊繃」單元：
▶️ 頭以下都顧到：胸椎 --> 髋部 --> 腳踝
▶️ 環環相扣拉伸：激痛點按摩 + PNF 拉伸 + 多平面動力鏈拉伸
照著按完拉伸完，當天到隔天都通體舒暢！
⁡⁡
這堂線上課內容很深、同時有清楚好懂架構，
放鬆之後，還有扎實又輕鬆的運動，讓身體記得正確的發力方式，從根本預防問題！

「打破對身體的既定認知 & 處理方式」讓我收穫最多的。
原來骨骼 - 關節 - 肌肉 - 筋膜 - 神經，都是一環扣一環，構成複雜的身體。
正是因為這樣，感覺痛的時候，才不能只處理單點就想根除問題！"
A149,5,Cp值超高的動力鏈課程,課程內容兼具理論與實務，老師用非常用淺顯易懂的方式解說複雜的觀念，很好理解，動作解析也很清楚，看完馬上就能跟著做，上完課後特別是對於脊椎中立位搭配呼吸的練習，讓我的運動表現提升不少，非常感謝。設計的作業也很用心，讓我們深入去應用和思考的動作設計。還有額外的讀書會真的是超棒的。
A149,5,人人必修課程動力鏈,"從物理治療師的專業領域中，如何去評估病人身體上的酸痛（亞健康）問題，從理論與實務結合到老師的用心教導，擴展為提供實際幫助到客人，原來自己所學到的只是九牛一毛，這裡面的專業領域都可以讓它變成是一個成為別人的祝褔
"
A149,5,這是一堂值得每個人都學習的課程,"課程內容設計非常完善
從基礎觀念的解析
到動作的示範
還有附上課堂內容的筆記與重點
每個細節都很用心編排
課程可以重覆觀看及學習動作
每次看都能更加深印象
覺得老師真的非常用心超棒的"
A149,5,超級推薦!! 真的人人必修!!,"啾C老師的講解與舉例說明非常深入淺出，淺顯易懂！
操作演練的部份也都很實用。"
A149,5,讓身體回復原廠設定,非常好的課程，因為工作，不好的生活習慣，讓自己的身體慢慢遠離原廠設定，當發現時已經全身酸痛，不舒服，知道運動可以改善不良體態，就卯起勁來，努力運動，重訓，經過兩年的重訓，身體狀況改善很多，但是也產生進步遲滯，因為關節活動度不佳，一直無法改善，直到看到啾c老師的動力鏈課程，毫不猶豫買下去，很棒的課程，對我來說雖然很深奧，我一直努力理解，動作努力做，慢慢地也有一點點的進步，真的感謝啾c老師，看到群組上各位同學，分享進步神速的成果，我想我的資質沒那麼好，只要我努力，總有一天我的身體會回復到原廠設定，讓我健康，快樂的生活，再次謝謝啾c老師。
A149,5,超推薦～,啾C老師用最簡單的方式讓學員能夠了解並輕易上手的口令，幫自己放鬆拉伸與訓練，也開設一個社群讓學員可以互相交流，並有讀書會讓大家學習更多解決痠痛的問題，對於常常肌肉緊繃的我，收獲超多，謝謝老師～
A149,5,身體追著你，還是你去追求身體？,活著總有很多取捨，時間與金錢，工作與健康。在啾C詳細的解說與動作實務上的操作，我不僅獲得豐富的知識，更能加以應用在生活中，現代人常見的肩頸酸痛、核心無力與下背疼痛、久坐屁股無力與足弓塌陷等等，都能透過影片的講解配合勤奮的練習加以改善。希望大家在追求其他事物時，透過這套課程也能好好兼顧自己的生活型態，改善自己、追求更好的自己。
A149,5,好課程,讓人認識到運動最核心的動作原理，讓身體發出的每個動作都能回歸到應有的自然軌道，也讓人理解所謂的痠痛來源，原來許多來自動力鏈運作的不正確所致!值得推薦!
A149,5,非常實用的課程,"作為物理治療師每天便是與疼痛為伍，透過徒手治療後再來須要透過運動維持住治療效果
啾c老師的課程讓我認識動力鍊，也讓我多了很多可以去觀察跟評估的面向以及運動的設計
最後謝謝老師的勉勵，在做中去實踐，由實踐去優化"
A149,5,認識身體課程,喜歡老師深入淺出的教學和引導練習，初學快速上手和具備照顧身體的知識技能，謝謝老師和團隊! 
A149,5,不分單元,"課程說明詳細且多元~
各個肌群都是環環相扣，不會只針對單一肌群說明
讓初學者更了解該動作會幫助到那些肌群
也有課輔群組，讓我們能提問許多問題以及課程不明解的地方"
A149,5,內容充實，講解清晰,影片內容充實，對於相關專有名詞，都有舉實際動作的例子說明，可讓我們沒有基礎的人，也可以了解一些基本的概念，可以學到不少實用的知識。
A149,5,居家必備的課程,"老師教得很用心,但這類的課程還是偏向實體比較好,不然也不知道動作是否正確"
A149,5,專業的內容，體貼的規劃,課程內容淺顯易懂，主題和結構清晰，讓非專業領域的人也能輕鬆了解動力鏈，並且實際應用在自己的生活裡，兼具知識和實作。有些身體構造和對應的部分可能要平常多花一點時間了解才記得住，但如果想學習如何正確改善生活中的身體使用，這個課會很有幫助！
A149,5,內容充實講解清晰易懂,這個主題很大，老師很用心的準備及帶領，重點切入加上好多補充教材。初學者要跟著運動或是想要了解更多都適合。
A149,5,物超所值,一堂可以用在生活中的課程，售後服務一級棒，物超所值的感覺。
A149,5,實作放鬆,一組放鬆+訓練都要快一個小時，好累啊
A149,5,傳達正確有用的健身觀念加上淺顯易懂的表達～超有收獲。,由於先前就有看啾C老師的YT了，所以沒錯過這次早島課程，因個人因素須花點時間消化，才晚給評價，對於老師傳達正確的觀念非常感恩，也覺得幸運，看得出很花心思，加上淺顯易懂的方式表達，真的很值得收藏，相信只要不斷的重覆學習和鍛練，一定能養成正確好體態，也不容易受傷，謝謝老師喔。
A149,5,內容豐富且深入淺出,老師憑著學校專業+不間斷的各方學習，經過消化後整理出有系統且易懂的知識，真的物超所值，大推
A149,5,居家必備課程,可以在家針對自己的狀況去改善放鬆，很實用!
A149,5,內容充實仔細,"淺顯易懂,我不是從業人員,但跟著老師的帶領,收穫許多.每一堂課都是十分鐘左右的課程,但我總要反覆觀看許多次,加上筆記與反覆思考,才能完成作業的部分.完成作業後,吸收與理解力也更好了.可見老師對於精華的濃縮,相當到位.非常感謝老師提供這門課程讓我成長."
A149,5,值回票價,課程內容鞭辟入里，簡明扼要，淺顯易懂，很推薦的課程，謝謝老師及團隊的用心。
A149,5,身體駕照,"開車開飛機開船都需要許多認知與知識，更需要練習駕馭，人的身體何嘗不是如此。我們以為人體的活動與運動是與生俱來的，但殊不知現代生活環境早已不如從前，可是人體的構造卻還來不及適應，現代人對身體的開發及應用多有不當出力的情形，其實我們幾乎都不知道我們的身體如何運作，如何設計，及如何保養。這堂課即是對我們駕馭身體肉體給予應有的認知，更給予保養的基礎，可以說是我們靈魂與肉體連結之必要駕照。
歡迎加入人體動力鏈駕訓班初級牌照課程。"
A149,5,好懂,簡單，好懂
A149,5,很棒又實用課程,啾C老師 專業又能將難懂知識用平易近人的口聞陳述，上完課不止對自身有所了解，也能夠用這些知識維護身體的健康，避免疼痛
A149,5,值得推薦,"內容整體淺顯易懂,受益良多
認識自己的身體,遠離疼痛
期待有更多的內容與動力練訓練的其他建議參考！"
A149,5,物超所值,課程簡單，淺顯易懂，動作說明明確!
A149,5,受益良多,"這堂課讓我學到很多如何評估動力鏈關節有無角度受限問題以及如何改善
許多的伸展與肌肉訓練都非常有幫助
值得細細研究
是一堂值得入手的好課"
A149,5,兼具理論及實務的好課程,"收穫良多的課程，理論->放鬆/拉伸->訓練的三拍子課程設計非常明確，便於事前看到標題就有心理準備以及事後印象模糊回頭查詢。

或許是涉及多關節的動作較為複雜，網路上少見動力鏈多平面拉伸教學，能在這堂課中學到值得珍惜。"
A149,5,值得推薦的課程,"從評估，解，練的分段影片讓學員很好學習。
課程中還會很貼心的提到需要注意的細節以免在錯誤的動作下訓練。"
A149,5,內容豐富實用,"內容精彩豐富，對我的運動表現提升有幫助，因為有一些是我健身教練有教，所以我認為更能幫助我
而老師講的更指細地講述，有這課程我更掌握動作要訣，謝謝。"
A149,5,感謝老師細心,讚讚
A149,5,深淺易懂,老師上課很用心，很多專業無私奉獻!
A149,5,課程內容清楚 淺顯易懂 受惠甚多,一直都有follow老師的YT 老師課程一出來 毫無考慮 馬上就訂購 果然內容非常豐富 很多問題都可以迎刃而解
A149,5,收穫良多,內容豐富，老師講解清楚，值得購買讚👍
A149,5,深入淺出 打通任督二脈,"課程內容淺顯易懂，讓我這半調子運動新手可以聰明的練肌力，同時又避免運動傷害⋯相見恨晚啊⋯不過還好，曾受的大小運動傷害或因年份而累積的狀況，都在可處理範圍內，有了這課程，真的是如虎添翼！太棒了！

因此確認：人人必學動力鏈！"
A149,5,收穫良多,"各動作的分解與詳細解說淺顯易懂，知識量滿滿!
是值得購入的一堂課"
A149,5,淺顯易懂，獲益良多,"從 Youtube 發摟啾c一段時間了，看那些影片真的獲益良多，也很開心啾c開課用更系統性的方式說明動力鏈！
老師用淺顯易懂、非常有邏輯性的的方式帶我們了解人體結構及動力鏈，同時附帶許多實操練習
很多例子在老師的解說下就像打通任督二脈，馬上可以理解解造成這些酸痛或是卡卡的原因，覺得人體真是環環相扣啊～
"
A149,5,超清楚明瞭的解說阿～,超清楚明瞭的解說阿～
A149,5,最喜歡揪C老師,被老師淺顯易懂的比喻 和一針見血的解析所吸引☺️👍這是幫助大家提升學習效率並能持之以恆的重要關鍵
A149,5,動力鏈,老師教得淺顯易懂，自己看的書不夠多，也能從老師這裡吸收到知識。
A149,5,精彩萬分,"太棒了👏🏽👏🏽👏🏽，全是知識與經驗結合產生的傑作/ 學理連結動作的說明，讓自己自動記住這些運動。
才跟著老師作完胸椎的運動，我的身體說： 她輕鬆了～～🎉🎉🎉 感動❤️❤️
 謝謝老師🙏～～

請問 這些影片 可以下載至電腦嗎？
因～桌機螢幕大，幫助自己看得清楚！

"
A149,5,很讚的課程,簡單易懂容易學習
A151,5,面對鏡頭的必修課,"遠端會議帶給我們諸多方便，然而要怎麼在遠端會議中表現最好的自己？身為專業主播的Anne推出的《鏡頭表達力》，就提供了非常詳細的步驟跟注意事項，讓專業主播教你如何面對鏡頭，擊破鏡頭恐懼症。

當上完《鏡頭表達力》以後，你會開啟一雙不同的眼睛，對於自己是否「上鏡」有更高的敏感度，更知道該如何調整跟改善。我非常推薦這堂課程給有需要面對鏡頭的朋友們，一起喜歡鏡頭上的自己。"
A151,5,非常值得上的課程,老師真的超級用心，非常詳細和清晰的講解了鏡頭表達的每一個細節和NG事項，讓我們在鏡頭表達時可以避雷，以免讓觀眾走神或跳出。
A151,5,讚,讚
A151,5,有系統化的鏡頭表達課程,"日常會用到的鏡頭表達場景，像是與客戶的線上會議、社團活動等。
這門課讓我最印象深刻，並發生改變的有三點：
1. 提高自己在鏡頭前的表情/聲音，並增加手勢動作
2. 注意鏡頭/燈光和自己眼睛與整體臉部的關係
3. 回顧自己的表現，並調整自己講話時的嘴型和表情
看到鏡頭前更好的自己很開心，希望能繼續進步~"
A151,5,👍,很好
A151,5,👍,👍
A151,5,實用且確實提升了自信,"雖然我還沒看完全部，但是我使用前幾節的知識點，像是鏡頭角度、眼神看的地方，等等的方式
讓我在視訊面試時，大幅提昇了自信心（其實是面對鏡頭的自在感），也取得了很不錯的工作！
但是我有發現，我在講話時，需要手舞足蹈XD 期待接下來的其他章節。
推薦給想要在鏡頭前更專業、自在、自信的同學～"
A151,5,鏡頭表達力,"謝謝老師的課程，簡單明瞭
可以讓學員馬上進入實戰"
A151,5,系統化學習真的很重要，謝謝老師集結多年寶貴的精華，太棒了,因緣際會之下看過婉蒨老師在YT的影片，在當下已經有提供我不少的幫助，後續有追蹤老師的FB及IG，看到很多分享對於想要創立自己頻道的新手而言，有很棒的建議，後來知道老師在HAHOW有開課，立馬先加入按想要上課，才學習到什麼是對的設備、對的燈光眉眉角角真的很重要，上鏡後的角度，姿體動作，語速等等都是要注意的地方，很開心有加入這樣的課程，老師很用心還有社團供學員們提問及多加學習，也有很多專題讓我們有時間可以一起參與的活動，謝謝老師提供這樣的寶貴資訊，整合成有效率及系統讓大家多上手，希望有一天我也能像老師在鏡頭前侃侃而談，很有自信對鏡頭說話＾＾
A151,5,要學鏡頭表達，就讓專業的來教你,"【課程內容】
婉蒨老師過去曾在業界服務，老師的授課表達能力，親切有趣不無聊。課程中整合了老師過去鏡頭上表達的方法與細節。並且有生動的例子與對比，讓學員們知道好的鏡頭表達與NG表達的鏡頭差異。
並且兼顧了多重面向(聲調、語速、停頓)，也兼顧了多重使用情境(視訊直播、線上教學、直播銷售)等，是個多元高水準的課程！


【服務方面】
我是一個熱愛學習的人，當然Hahow的課程我也買了不少xD，老師們通常都會提供一個社團來做服務。
但是我發現，很多社團老師並沒有做後續的服務與解惑，而婉蒨老師不僅很積極關心學員的學習狀況，也會多次提供學員課後活動，對比之下，真的是無比的用心，感受到老師與助教教學的熱枕！

感謝婉蒨老師，讓我的鏡頭表達力更新到2.0
感謝助教協助老師，提供更好的服務，妳是功不可沒的幫手！

謝謝大家~非常推薦對鏡頭害羞生澀或想有更好的鏡頭展現的朋友，一定要上這堂課！"
A151,5,課程內容充實，包含很多所需資訊，感謝老師,課程內容充實，包含很多所需資訊，感謝老師
A151,5,賞心悅目，誠意十足，具體有效，物超所值的課程！,這堂課不僅僅是教授他人鏡頭表達力，身為講師更是在這門課的展示上親身示範了實踐了鏡頭表達力。從頭到尾很舒服流暢地看完所有內容，當中沒有空泛的理論，而是滿滿具體可行的實踐方法。看完會讓人有一種躍躍欲試的動力。是一堂買了絕對值回票價的課程！在這個人人都有機會站在鏡頭前的時代，學習鏡頭表達力，實在是必學的課程，強力推薦選擇有電視台新聞主播資歷的洪婉蒨老師的鏡頭教練課！熱誠、專業、不藏私分享！
A151,5,這是一堂非常實用的好課程！,"鏡頭表達力是一門非常實用的好課程！相較於一般已經有在錄製影片或者經營個人品牌的的創業家, 上班族其實對於鏡頭的訓練是非常缺乏的. 特別在去年開始的WFH, 多數的會議與講座都已經改成線上進行, 但如何讓受眾覺得有趣, 專心, 甚至投入, 除了影片的內容, 更重要的就是錄製者的鏡頭表達力. 當時是在老師的某一場直播知道這門線上課的訊息, 後來課程正式推出後, 立刻就購買了, 也推薦公司行銷部門的同事一起來上課, 我覺得除了老師不藏私的經驗分享, 整體的課程的設計與鋪陳, 非常讓人容易進入主題, 而且可以快速掌握重點, 更重要的是, 可以立刻應用在工作上是最棒的地方. 相較於很多線上課結束完得花時間吸收, 這門課每上完一小節, 就可以立刻帶回職場現學現賣. 真的謝謝老師的用心, 再次感謝"
A151,5,實用超值的鏡頭表達課,"因疫情及時代趨勢，我有從實體轉為線上教學的需求，便在茫茫課海中選擇這門針對「鏡頭表達」的課程，想要讓我在鏡頭前能更自在、自信，同時讓學員感受到我的專業。
我已有講台授課經驗，以為只特別需要第一、二章學習面對鏡頭的心理及硬體設置的部分，但因為婉蒨老師的主播、主持專業，「肢體語言」及「聲音表達」兩章也使我的觀念煥然一新，原來「上台」和「上鏡」有很大的差別！
這門課的課綱涵蓋全面，綱舉目張，每章節都有觀念、對照、實例、練習等等，先理解原理繼而有意識地改善，自己就能察覺到明顯的進步。除此之外，若有想再精進之處，根據課綱、「老師的話」，也方便自我延伸學習。
另外還有學員專屬臉書社團，可彼此觀摩及分享資源。婉蒨老師還針對學員需求額外開直播回應，例如最近就開了「讀稿/提詞機」主題的直播及office hour，可以感受到老師滿滿的教學熱情，學員也收穫很多。
對於「鏡頭表達」這門難以用書本文字領會的專業，實體及線上課是最好的學習管道。這門課程實用且超值，光聽婉蒨老師講課本身就是一大享受，很推薦「後疫情時代鏡頭表達力，洪婉蒨的鏡頭教練課」！"
A151,5,很棒的課程！很開心能學到後疫情時代每個人都必備的鏡頭表達力🎥,"在這個幾乎每天都需要視訊開會的世代，鏡頭表達力是每個人都不可或缺、非常需要學習的技能
感謝講師婉蒨精準有條理的課程分享，讓我可以快速了解如何在鏡頭前面有效溝通，傳遞理念
推薦給所有學生、老師、上班族，創業者...這門課會會幫助你透過鏡頭傳達專業度，非語言訊息的課程更教會你除了文字表達，在鏡頭前如何與對方更順暢有效溝通！"
A151,5,新手必備！讓上鏡變得簡單容易！,"Anne老師手把手教學，
新手初學可以從零基礎搞懂上鏡頭的硬體、軟體設置；
老手想突破瓶頸可以從關鍵痛點改變，
更重要的是：課後學習老師總會細心指導、解惑，社團內也有很多高手可以互相交流！

非常推薦給忙碌卻又想精進鏡頭技能的朋友，
課前大綱非常清晰，
即使想針對特定知識技能學習，
也能快速上手！"
A151,5,扎實又簡易傳達鏡頭表達的課程,"起初報名這堂課程是因為知道自己對於面對鏡頭會沒有自信
總是會想很多在鏡頭前面的我到底是什麼樣子。而畏懼直接看著鏡頭
藉由這堂課程讓我學習到面對鏡頭的幾個方法
簡單不複雜又扎實的課程內容，讓人覺得親切不艱澀
完全可以感受到老師的鏡頭表達能力超級好！
也希望自己漸漸可以做到像老師這樣～
建議無論是需要上鏡頭還是上台面對或是客戶或是同事的人
都可以來上老師的這堂課！"
A151,5,🎥🎥給想要上鏡的你，鏡頭表達力是首選🥇🥇,"莊子說：庖丁解牛是對事物通透理解，運用自如！
鏡頭教練Anne的鏡頭表達力，
從眼神，聲音，手勢，節奏感，對象感..............
由專業主播，一一拆解上鏡各項細節
針對感官剖析透徹的一門鏡頭通識課！

課程中大量示範演練，讓人感覺身入其境，
NG畫面示範讓你少早許多冤枉路
你知道上鏡前還需要準備嗎？ 鏡頭會吃能量
從心態到實作讓你自然呈現
字卡一目瞭然，搭配課件輔助，
能大幅增加上鏡綜合實力！

想在線上面對觀眾游刃有餘，從心法到技法
鏡頭教練就像專業好朋友一般，給你最真實的建議
還有課後交流群組發問，還在等什麼呢？"
A151,5,需要在鏡頭前說話的你，一定要選擇Anne老師的課,"工作模式的轉換，work from home的時間增加，因此面對鏡頭進行簡報和主持會議的次數也增加。
Anne 老師的課程從說話方式、肢體動作以及鏡頭前的注意事項以很有邏輯和順序的方式做說明，整個課程非常的流暢易懂。
讓我最有感的單元是硬體設置 & 肢體語言。
1. 硬體設置：
    (1) 以前只知道眼睛要盯著鏡頭看，讓對方覺得有被尊重，卻忽略了鏡頭的高低給對方的感受也不同。
    (2) 盯著鏡頭 不等於 看著對方，因為每家鏡頭設計差異，眼睛對焦的位置會微調，所以要找到眼睛直視的最佳位置。
2. 肢體語言：
    (1) 當手上沒有簡報筆也沒有麥克風時，兩隻手不知道如何擺放，在老師的指導下，找到了最適合的方式。
    (2) 在鏡頭前面總覺得少了感染力，後來才知道鏡頭前的表情要再誇張一點，才會有想要的效果。
在上完老師的課程後，將所學的技巧應用在視訊工作上，發現效果很好，動作、表情都很自然，還收到一些好的評論，讓我在鏡頭前面愈大方也愈自然。
這門課的含金量很高，除了老師的線上課程，還有學員專屬社團，同學有任何相關的問題，老師和助教都會很快的幫大家說明，同學也很熱情的分享。最棒的是，老師會依據同學最想了解的內容安排直播課，讓同學可以即時問答，效果非常棒！
推薦給想要優化鏡頭表達力的朋友們！"
A151,5,❤️鏡頭前展現閃耀的你❤️,"疫情驅使之下，如何在鏡頭前的展示自己？
不管在「直播」時？
在「線上課程」時？
工作「會議視訊」中？
或是「會議報告」上？
須在鏡頭前前、表達自己的專業形象？
（其實～困擾我很久….）

#你的鏡頭教練洪婉蒨

🤩救星🤩
未上課前～
當一場直播的前中後
總是不知該如何修正？？？😵‍💫😵‍💫😵‍💫

線上會議在鏡頭前
總是不滿意！🤔
—————————
教練婉蒨
從小細節…眼神、表情、服裝
架構、表達、燈光、場景、配位….
從硬體～軟體
由心態～視覺….
滿滿乾貨

這堂課程
適合各行各業的你
更適合.人手一機.有鏡頭的你

感謝🙏有這麼優惠價格
卻又滿滿專業課程
對於個人品牌經營的我
又更上一層樓❤️"
A151,5,修正儀態、提升形象的好課!,"有機會用到鏡頭時，這堂課絕對可提供特別多的乾貨
開會、上課、製作影音
學習後可以在鏡頭上提升不少品質。
而課程老師和助教也都能夠提供適時的幫助 讚讚👍️"
A151,5,很值得購入的一堂課程，如果面對鏡頭很尷尬的人一定要上這堂課！,"上了老師的課程真的是非常有用，而且課程完全不冷場～反而會一直想趕快看完全部章節！
而且更會想要自己立馬練習，拍攝影片真的最大難題就是臉面對鏡頭很囧，還要背台詞還要顧臉的表情，天阿怎麼這麼的麻煩啊！
而且老師在社團裡面都會親自回覆每一位學員，不用擔心變成孤兒。"
A151,5,鏡頭表達力有效幫助我提升自己的個人品牌力！,一開始看到課程預告就被老師的鏡頭魅力所吸引，因為有課程錄製以及直播教學的需求，報名了這堂課，在硬體設置、非語言訊息以及聲音表達的單元，都學到了很多老師的小技巧，回頭看看過去的影片檔案，發現在聲音表達的部分很需要好好調整，包含錄音設備、語速過快、語氣表達的壞習慣，上完課之後讓我對鏡頭表達更加有自信以及更有安全感，推薦需要透過鏡頭表達提升自己個人品牌力的你，一定會在這堂課得到很多收穫！
A151,5,學習大方面對鏡頭,"因應疫情時代，部分會議均採線上，很多不適應的地方，因而感到排斥。
剛好看到相關課程，看到老師介紹畫面，就感受到專業，
果然課程設計全面，包含儀態、設備與畫面設計，課程講義簡單有條理，容易建立印象。非常受用。
"
A151,5,幫助我快速完成線上課程的錄製！,"在語調、語速和肢體動作上，給我很大的幫助，以前常常被說講話速度太慢，音調太平讓人想睡覺，也不知道要看著鏡頭錄影，現在學會了「強調重點」以及「營造互動感」，錄製線上課程的效率好超多！

其實光看跟聽Anne教練在鏡頭前的表達，都覺得收穫很大，每次要錄影或直播前回來複習一下教練的示範，提醒自己要放大能量，再開鏡頭也會有自信很多！"
A151,5,鏡頭表達力幫我快速改善最關鍵的鏡頭問題,"我主要的鏡頭表達應用場景是直播或是錄製課程和 YouTube 影片，對象除了學生、觀眾外，最主要還是我自己 XD，希望自己在鏡頭上是上相的，看到重播都會喜歡自己的那種~所以上完硬體設置的單元後立馬調整，畫面就清楚、好看很多
.
在這堂課程中我最有收穫的單元是肢體語言，因為我是個面攤，也不知道怎麼看鏡頭表情才會自然 XD，課程中教了很多如何面對鏡頭的技巧，這也將會是之後我主要想要應用的部分，我相信實作完這堂課程的內容後，我會更習慣看鏡頭，在觀眾眼中也看起來更專業、有精神👍
.
謝謝老師推出這堂課程，對我很有幫助💪"
A151,5,洪婉蒨的鏡頭教練課，手把手教你面對鏡頭,"出於對鏡頭的抗拒，到目前為止所有的影片都只有聲音沒有露臉。一直到需要拍攝露臉的影片前，才一股作氣地把老師的課程上完。立馬覺得這是一門寶藏課，除了點出我在視訊上課時的許多盲點，也讓我在影片拍攝時有依循可參考。

課程中，婉蒨教練除了說明清楚仔細，也實際帶領學員操作，還自己下場示範。尤其在語速、語調、非語言溝通等部分的示範，很清楚地讓人了解這些因素為什麼會構成上鏡的阻礙。教練的說明也讓我更仔細地檢視自己在鏡頭前的表現，了解自己習慣的說話方式，在鏡頭前會帶給觀眾甚麼樣的解讀。

在錄製的過程中，設備對我是一項挑戰。教練除了詳細說明燈光、拍攝時畫面要如何切割、拍攝工具的使用，也很貼心地加碼說明讀稿機等輔助工具。到了這一刻我才發現，之前視訊時我可是常常讓自己的頭皮被畫面切掉，或者整個鏡頭只看見我的大餅臉，至於黑壓壓的畫面那就更不用說了。

總之，好上手，好理解，也很貼心設計出檢核表等工具更加容易比照應用，值得推薦給和我一樣的新手學員。也希望在這堂課程結束後，我們都能一起成為樂於面對鏡頭的熟手~

"
A151,5,簡明易懂好吸收，Great!   很有参考價值，好學、有系統的課程設計。,"這真的是一個設計及表現上非常棒又好懂的學習課程。

我在鏡頭表達的主要應用場景，是疫情以來經常舉行的的線上視訊會議以及平均一、兩個月一次的產業分析短片錄製或是線上研討會當講師，以後可能線上表達機率提升，所以趕緊上這堂課，感覺很有幫助。 

最有感的單元是手勢運用，因為以前常以陳述投影片內容為主，腦袋裡總是想著要講什麼內容，手勢及表情是比較僵硬的。 主要收穫是對鏡前表達各種元素有更完整的了解，老師的實務心得及重點整理真的有幫助 (事前做好檢核表甚至腳本設計將有助表達成果)。 

可立即執行的部分，因為是上班族，所以在視訊會議時對於NB的面板角度、光源以及「對象感」等事宜，都更為敏感會注意了。 總驗收作業主要是透過演練，幫助自己複習整個學習過程的要點，有助於了解自己還有疏漏的部分。

特別感謝　教練額外特地花了很多時間及功夫，寫下很好的留言與建議(絕對是顧問級)，覺得幫助非常大，希望有機會能參與以後更多課程或訓練。"
A151,5,跟著做真得質感就出來了,"以前也做直播但跟著老師的鏡頭比例，燈光，收音
語速，很多的細節是以前沒有注意的
調整過後直播的質感就完全不同
目前在錄製線上課程，在語氣上正在調整，加上不同的頓點能讓課程更加的活潑，都是平常不會注意到但十分重要的細節
謝謝老師專業拆解，收穫很多
學會鏡頭表達力，讓自己的專業能用更好的方式呈現出來
"
A151,5,鏡頭表達力的重要性,"首先感謝Anne老師的不藏私大大分享!!!
其中最讓我印象深刻的是-【非語言訊息中的肢體表達】
本身於電子商務課擔任行銷人員因緣際會下接觸到了直播這項新領域，
首次直播總是感覺緊張、不安、手足無措......等
看完老師的教學後，現在直播也都會越來越自然也大大降低了我的不安!"
A151,5,養成鏡頭前的專業形象,"謝謝Ann老師這堂逐步帶領的教練課程,幫助我掌握鏡頭表達重點及立即修正。前幾堂上課便發現忽略(對象感)是我從實體教育訓練及顧問諮詢轉線上時忽略掉的大重點,因為焦點放錯到如何在線上呈現實體的品質及效果,但其實實體跟線上本就是不同樣態,線上是從對方的感覺來調整自己的語態、內容及結構,這對我很有幫助!以致後面的細節,場景、燈光、畫面、距離等呈現會圍繞著對象跟目的營造,這大大提升我在鏡頭前呈現給對方的形象表達,非常實用值得回看的課程,大大推薦!
"
A151,5,有系統的教學、引導與層層解析鏡頭表達,"原來在鏡頭表達上，裡面藏有許多眉角，呈現在堂課程中！教練親身示範很多的正反例子來說明什麼是好的鏡頭表達，例如：鏡頭的角度到底是平視好還是從下往上照好呢？或者人在鏡頭畫面的比例，應該如何才是即專業又上鏡呢？
當然除了上面硬體設置教學外，我購買這堂課最主要的原因『聲音表達』，教練提到表達要有對象感，對於不同的對象，不同場景，表達的語氣、語調與節奏感都會有所不同～所以真心推薦！
"
